timestamp,open,high,low,close,volume
2018-02-09 00:00:00,8251.64,8292.32,8193.92,8201.89,0
2018-02-10 00:00:00,8199.83,8294.33,8187.04,8294.3,0
2018-02-11 00:00:00,8294.21,8319.84,8185.22,8185.22,0
2018-02-12 00:00:00,8180.63,8241.14,8158.32,8241.14,0
2018-02-14 00:00:00,9248.49,9327.84,9230.85,9327.37,0
2018-02-15 00:00:00,9728.6,10207.26,9726.52,10000.9,0
2018-02-16 00:00:00,10001.77,10277.06,9696.83,10158.48,0
2018-02-17 00:00:00,10157.68,11115.32,10043.99,11085.26,0
2018-02-18 00:00:00,11085.31,11274.45,10134.57,10393.78,0
2018-02-19 00:00:00,10395.28,11262.86,10303.56,11158.66,0
2018-02-20 00:00:00,11158.72,11758.66,11025.5,11226.37,0
2018-02-21 00:00:00,11226.07,11261.22,10234.49,10447.17,0
2018-02-22 00:00:00,10446.09,10906.95,9719.93,9824.94,0
2018-02-23 00:00:00,9825.24,10395.27,9580.5,10129.71,0
2018-02-24 00:00:00,10129.83,10495.45,9347.52,9671.77,0
2018-02-25 00:00:00,9672.06,9843.55,9288.48,9576.5,0
2018-02-26 00:00:00,9577.49,10434.58,9369.68,10308.69,0
2018-02-27 00:00:00,10308.68,10845.91,10134.41,10553.62,0
2018-02-28 00:00:00,10556.95,11038.22,10260.09,10302.05,0
2018-03-01 00:00:00,10302.11,11073.01,10212.88,10889.99,0
2018-03-02 00:00:00,10890.24,11159.7,10738.78,10998.44,0
2018-03-03 00:00:00,10998.54,11489.18,10995.91,11423.53,0
2018-03-04 00:00:00,11423.9,11484.14,11040.22,11452.34,0
2018-03-05 00:00:00,11452.91,11642.82,11331.55,11352.48,0
2018-03-06 00:00:00,11355.51,11375.12,10548.92,10697.85,0
2018-03-07 00:00:00,10697.97,10872.71,9276.61,9879.18,0
2018-03-08 00:00:00,9882.28,10089.38,9027.57,9276.1,0
2018-03-09 00:00:00,9277.18,9391.45,8341.72,9216.43,0
2018-03-10 00:00:00,9216.67,9485.28,8637.91,8752.98,0
2018-03-11 00:00:00,8754.42,9716.25,8404.7,9511.81,0
2018-03-12 00:00:00,9511.55,9869.83,8822.88,9096.55,0
2018-03-13 00:00:00,9096.69,9462.78,8815.02,9124.57,0
2018-03-14 00:00:00,9124.93,9331.56,7910.71,8174.35,0
2018-03-15 00:00:00,8174.69,8391.99,7634.88,8238.35,0
2018-03-16 00:00:00,8238.39,8584.83,7884.82,8224.82,0
2018-03-17 00:00:00,8225.23,8307.07,7716.08,7827.79,0
2018-03-18 00:00:00,7827.23,8272.97,7282.72,8172.53,0
2018-03-19 00:00:00,8173.02,8689.1,8065.17,8569.7,0
2018-03-20 00:00:00,8568.95,9019.93,8285.4,8887.49,0
2018-03-21 00:00:00,8887.64,9149.74,8713.87,8866.66,0
2018-03-22 00:00:00,8868.45,9063.91,8451.28,8687.41,0
2018-03-23 00:00:00,8687.24,8904.07,8241.23,8902.95,0
2018-03-24 00:00:00,8903.62,8989.43,8455.34,8513.06,0
2018-03-25 00:00:00,8511.13,8659.66,8334.57,8437.31,0
