timestamp,open,high,low,close,volume
2018-02-09 08:00:00,8251.64,8292.32,8234.3,8258.06,0
2018-02-09 12:00:00,8258.23,8270.17,8193.92,8201.89,0
2018-02-10 20:00:00,8199.83,8294.33,8187.04,8294.3,0
2018-02-11 00:00:00,8294.21,8296.99,8261.33,8284.18,0
2018-02-11 12:00:00,8279.78,8306.74,8221.64,8306.55,0
2018-02-11 16:00:00,8308.49,8319.84,8240.16,8242.58,0
2018-02-11 20:00:00,8247.35,8250.56,8185.22,8185.22,0
2018-02-12 00:00:00,8180.63,8241.14,8158.32,8241.14,0
2018-02-14 12:00:00,9248.49,9267.49,9230.85,9262.31,0
2018-02-14 16:00:00,9265.05,9318.09,9232.82,9316.93,0
2018-02-14 20:00:00,9313.0,9327.84,9313.0,9327.37,0
2018-02-15 12:00:00,9728.6,9875.77,9726.52,9840.13,0
2018-02-15 16:00:00,9840.12,10207.26,9782.91,10096.37,0
2018-02-15 20:00:00,10095.52,10127.07,9840.14,10000.9,0
2018-02-16 00:00:00,10001.77,10277.06,9987.75,10094.26,0
2018-02-16 04:00:00,10094.27,10132.91,9744.63,9744.63,0
2018-02-16 08:00:00,9744.26,9975.94,9696.83,9805.15,0
2018-02-16 12:00:00,9805.49,10117.74,9763.97,10032.6,0
2018-02-16 16:00:00,10033.67,10146.37,9894.45,10029.21,0
2018-02-16 20:00:00,10028.02,10203.68,9954.32,10158.48,0
2018-02-17 00:00:00,10157.68,10487.36,10043.99,10461.01,0
2018-02-17 04:00:00,10461.03,10773.43,10456.17,10718.1,0
2018-02-17 08:00:00,10717.8,10859.61,10612.7,10712.43,0
2018-02-17 12:00:00,10712.16,10875.14,10523.94,10730.99,0
2018-02-17 16:00:00,10731.48,10853.28,10682.78,10717.9,0
2018-02-17 20:00:00,10718.08,11115.32,10673.12,11085.26,0
2018-02-18 00:00:00,11085.31,11274.45,10781.9,10848.44,0
2018-02-18 04:00:00,10848.7,10968.23,10376.5,10596.11,0
2018-02-18 08:00:00,10596.14,10619.06,10134.57,10599.67,0
2018-02-18 12:00:00,10599.95,10880.37,10406.96,10662.4,0
2018-02-18 16:00:00,10663.65,10864.74,10450.01,10848.89,0
2018-02-18 20:00:00,10848.49,10848.54,10343.01,10393.78,0
2018-02-19 00:00:00,10395.28,10647.25,10303.56,10531.37,0
2018-02-19 04:00:00,10531.72,10848.75,10385.28,10822.32,0
2018-02-19 08:00:00,10822.73,11054.18,10711.9,10941.4,0
2018-02-19 12:00:00,10941.54,11201.64,10855.52,11171.66,0
2018-02-19 16:00:00,11171.92,11262.86,10894.83,11138.68,0
2018-02-19 20:00:00,11137.56,11222.85,11006.34,11158.66,0
2018-02-20 00:00:00,11158.72,11502.33,11149.98,11421.18,0
