timestamp,open,high,low,close,volume
2020-09-15 01:00:00,10684.97,10728.69,10658.66,10721.79,0
2020-09-15 02:00:00,10722.1,10832.21,10702.37,10761.04,0
2020-09-15 03:00:00,10760.65,10779.49,10740.93,10761.96,0
2020-09-15 04:00:00,10761.93,10787.23,10714.82,10734.38,0
2020-09-15 05:00:00,10735.1,10764.63,10712.01,10746.61,0
2020-09-15 06:00:00,10746.68,10747.19,10703.03,10740.05,0
2020-09-15 07:00:00,10739.45,10761.82,10710.84,10744.87,0
2020-09-15 08:00:00,10744.84,10760.17,10609.38,10648.12,0
2020-09-15 09:00:00,10648.35,10706.79,10629.17,10703.53,0
2020-09-15 10:00:00,10704.05,10869.3,10670.89,10853.96,0
2020-09-15 11:00:00,10851.13,10875.07,10780.76,10833.3,0
2020-09-15 12:00:00,10833.47,10931.15,10833.47,10907.04,0
2020-09-15 13:00:00,10907.38,10919.41,10833.58,10834.85,0
2020-09-15 14:00:00,10835.38,10875.89,10736.4,10762.28,0
2020-09-15 15:00:00,10762.87,10815.47,10747.74,10785.27,0
2020-09-15 16:00:00,10785.54,10827.47,10702.7,10780.45,0
2020-09-15 17:00:00,10781.23,10816.38,10741.72,10801.26,0
2020-09-15 18:00:00,10801.94,10810.69,10747.15,10780.13,0
2020-09-15 19:00:00,10780.37,10782.35,10743.74,10780.89,0
2020-09-15 20:00:00,10780.63,10862.77,10766.34,10853.69,0
2020-09-15 21:00:00,10853.67,10875.38,10812.47,10857.33,0
2020-09-15 22:00:00,10857.54,10861.32,10739.71,10774.55,0
2020-09-15 23:00:00,10774.62,10790.4,10750.9,10779.29,0
2020-09-16 00:00:00,10779.51,10788.03,10658.23,10715.1,0
2020-09-16 01:00:00,10715.17,10751.42,10670.24,10737.76,0
2020-09-16 02:00:00,10737.89,10746.46,10695.68,10741.57,0
2020-09-16 03:00:00,10741.69,10783.63,10715.52,10781.18,0
2020-09-16 04:00:00,10782.34,10815.09,10762.62,10790.93,0
2020-09-16 05:00:00,10790.82,10830.26,10767.38,10778.51,0
2020-09-16 06:00:00,10778.68,10851.3,10769.25,10835.13,0
2020-09-16 07:00:00,10834.74,10942.32,10819.84,10918.8,0
2020-09-16 08:00:00,10919.35,10930.35,10860.96,10894.8,0
2020-09-16 09:00:00,10897.3,10899.6,10850.21,10871.25,0
2020-09-16 10:00:00,10871.29,10924.84,10829.36,10846.74,0
2020-09-16 11:00:00,10846.94,10910.54,10845.15,10902.51,0
2020-09-16 12:00:00,10902.88,10950.11,10861.96,10924.13,0
2020-09-16 13:00:00,10923.83,10952.91,10889.7,10918.65,0
2020-09-16 14:00:00,10918.54,10933.79,10859.92,10889.07,0
2020-09-16 15:00:00,10888.68,11011.78,10878.05,10997.54,0
2020-09-16 16:00:00,10997.88,11086.56,10976.25,11067.83,0
2020-09-16 17:00:00,11067.77,11075.58,10993.3,11033.62,0
2020-09-16 18:00:00,11033.9,11078.8,10951.9,11005.17,0
2020-09-16 19:00:00,11005.4,11019.75,10960.52,10976.86,0
2020-09-16 20:00:00,10976.76,11045.6,10962.97,10984.78,0
2020-09-16 21:00:00,10985.89,11020.86,10962.44,11013.33,0
2020-09-16 22:00:00,11013.56,11037.07,10984.23,11017.44,0
2020-09-16 23:00:00,11017.6,11030.77,10932.51,10946.19,0
2020-09-17 00:00:00,10947.81,11039.96,10923.21,10991.18,0
2020-09-17 01:00:00,10991.58,11027.3,10948.68,10953.19,0
2020-09-17 02:00:00,10951.06,10956.74,10903.02,10926.61,0
2020-09-17 03:00:00,10925.64,10936.36,10865.14,10870.35,0
2020-09-17 04:00:00,10870.63,10909.63,10846.54,10907.19,0
2020-09-17 05:00:00,10907.13,10929.64,10886.15,10911.5,0
2020-09-17 06:00:00,10910.48,10924.45,10851.52,10864.1,0
2020-09-17 07:00:00,10864.4,10895.32,10844.69,10878.9,0
2020-09-17 08:00:00,10879.59,10906.78,10859.72,10867.51,0
2020-09-17 09:00:00,10866.28,10893.07,10857.54,10881.37,0
2020-09-17 10:00:00,10881.39,10886.87,10777.55,10829.44,0
2020-09-17 11:00:00,10828.5,10885.04,10797.66,10881.64,0
2020-09-17 12:00:00,10881.79,10886.73,10801.02,10806.89,0
2020-09-17 13:00:00,10807.22,10820.89,10740.93,10820.34,0
2020-09-17 14:00:00,10820.46,10869.81,10764.65,10842.39,0
2020-09-17 15:00:00,10842.44,10880.23,10834.52,10843.55,0
2020-09-17 16:00:00,10843.55,10857.75,10802.21,10846.75,0
2020-09-17 17:00:00,10847.09,10871.25,10840.53,10863.17,0
2020-09-17 18:00:00,10863.13,10924.25,10862.53,10911.85,0
2020-09-17 19:00:00,10911.62,10932.05,10893.48,10920.12,0
2020-09-17 20:00:00,10919.47,10939.44,10915.24,10935.0,0
2020-09-17 21:00:00,10934.95,10973.19,10923.9,10963.8,0
2020-09-17 22:00:00,10963.87,10969.05,10903.99,10917.93,0
2020-09-17 23:00:00,10917.87,10942.86,10910.89,10941.39,0
2020-09-18 00:00:00,10941.67,10955.8,10882.4,10905.22,0
2020-09-18 01:00:00,10905.75,10925.83,10886.86,10904.54,0
2020-09-18 02:00:00,10904.9,10939.68,10904.26,10925.37,0
2020-09-18 03:00:00,10924.71,10944.17,10921.54,10927.15,0
2020-09-18 04:00:00,10927.07,10929.35,10879.96,10904.5,0
2020-09-18 05:00:00,10904.68,10934.8,10893.31,10933.89,0
2020-09-18 06:00:00,10933.9,10981.48,10902.58,10967.23,0
2020-09-18 07:00:00,10967.21,10970.21,10938.73,10955.6,0
2020-09-18 08:00:00,10956.11,10967.44,10928.1,10962.19,0
2020-09-18 09:00:00,10962.16,11043.03,10958.78,11008.57,0
2020-09-18 10:00:00,11010.79,11017.68,10973.44,10976.28,0
2020-09-18 11:00:00,10975.65,11006.29,10963.89,10977.84,0
2020-09-18 12:00:00,10977.96,10999.02,10954.88,10990.87,0
2020-09-18 13:00:00,10990.85,11005.59,10907.67,10920.8,0
2020-09-18 14:00:00,10920.21,10957.28,10907.31,10948.54,0
2020-09-18 15:00:00,10948.93,10948.93,10870.26,10897.47,0
2020-09-18 16:00:00,10897.82,10904.45,10826.52,10885.16,0
2020-09-18 17:00:00,10884.87,10898.4,10812.57,10836.26,0
2020-09-18 18:00:00,10836.36,10877.05,10818.85,10860.13,0
2020-09-18 19:00:00,10860.31,10881.07,10841.06,10869.78,0
2020-09-18 20:00:00,10870.46,10900.6,10850.45,10888.78,0
2020-09-18 21:00:00,10889.22,10942.91,10874.55,10942.91,0
2020-09-18 22:00:00,10943.06,10948.94,10916.56,10929.24,0
2020-09-18 23:00:00,10929.26,10937.78,10884.93,10933.87,0
2020-09-19 00:00:00,10933.93,10981.97,10930.49,10976.34,0
